chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr1	17741280	17741593	MSPC_Peak_19658	55	253.284	55	54.66
chr1	17913814	17914137	MSPC_Peak_19654	31	142.76	31	30.955
chr1	17914530	17915404	MSPC_Peak_19652	43	198.022	43	42.803
chr1	18007904	18008139	MSPC_Peak_19650	38	174.996	38	37.866
chr1	18105704	18105989	MSPC_Peak_19648	36	165.786	36	35.904
chr1	18106411	18107902	MSPC_Peak_19646	111.579	524.989	111.579	110.874
chr1	18108183	18111849	MSPC_Peak_19644	0	1519.706	0	0
chr1	18112711	18113217	MSPC_Peak_19642	43	198.022	43	42.803
chr1	18117847	18118124	MSPC_Peak_19640	43	198.022	43	42.803
chr1	18118926	18119457	MSPC_Peak_19638	55	253.284	55	54.66
chr1	18120421	18120896	MSPC_Peak_19637	43	198.022	43	42.803
chr1	18130832	18131207	MSPC_Peak_19636	32	147.365	32	31.933
chr1	18177989	18178445	MSPC_Peak_19635	32	147.365	32	31.933
chr1	18178752	18179073	MSPC_Peak_19633	27	124.34	27	26.975
chr1	18190180	18190572	MSPC_Peak_19628	61	280.915	61	60.599
chr1	18201397	18201726	MSPC_Peak_19626	33	151.971	33	32.924
chr1	18238231	18238442	MSPC_Peak_19624	56	257.89	56	55.65
chr1	18238541	18238818	MSPC_Peak_19622	27	124.34	27	26.975
chr1	18286325	18286524	MSPC_Peak_19620	40	184.207	40	39.848
chr1	18291912	18292254	MSPC_Peak_19618	38	174.996	38	37.866
chr1	18294974	18295406	MSPC_Peak_19616	27	124.34	27	26.975
chr1	18295707	18296043	MSPC_Peak_19614	38	174.996	38	37.866
chr1	18300182	18300546	MSPC_Peak_19612	55	253.284	55	54.66
chr1	18364911	18365142	MSPC_Peak_19611	29	133.55	29	28.967
chr1	18405540	18405823	MSPC_Peak_19610	32	147.365	32	31.933
chr1	18406840	18407078	MSPC_Peak_19609	50	230.259	50	49.716
chr1	18422828	18423025	MSPC_Peak_19607	31	142.76	31	30.956
chr1	18489727	18489932	MSPC_Peak_19603	40	184.207	40	39.848
chr1	18498675	18498966	MSPC_Peak_19601	32	147.365	32	31.933
chr1	18543476	18543727	MSPC_Peak_19598	35	161.181	35	34.913
chr1	18554062	18554436	MSPC_Peak_19596	43	198.022	43	42.803
chr1	18556862	18557832	MSPC_Peak_19594	61	280.915	61	60.599
chr1	18557893	18558867	MSPC_Peak_19592	74	340.783	74	73.499
chr1	18559403	18559680	MSPC_Peak_19590	43	198.022	43	42.803
chr1	18562279	18562712	MSPC_Peak_19588	55	253.284	55	54.66
chr1	18575169	18575514	MSPC_Peak_19587	50	230.259	50	49.716
chr1	18580952	18581256	MSPC_Peak_19586	37	170.391	37	36.893
chr1	18599079	18599394	MSPC_Peak_19585	43	198.022	43	42.803
chr1	18612033	18613078	MSPC_Peak_19583	38	174.996	38	37.866
chr1	18613164	18613472	MSPC_Peak_19577	40	184.207	40	39.848
chr1	18614007	18614209	MSPC_Peak_19575	45	207.233	45	44.781
chr1	18619043	18619514	MSPC_Peak_19573	122.539	575.646	122.539	121.78
chr1	18624582	18624847	MSPC_Peak_19571	39	179.602	39	38.856
chr1	18625026	18625672	MSPC_Peak_19569	111.579	524.989	111.579	110.874
chr1	18625936	18626231	MSPC_Peak_19567	32	147.365	32	31.933
chr1	18627502	18628143	MSPC_Peak_19565	55	253.284	55	54.66
chr1	18628581	18629080	MSPC_Peak_19563	88.677	419.07	88.677	88.083
chr1	18629119	18631923	MSPC_Peak_19562	289.271	1367.736	289.271	288.021
chr1	18632025	18636885	MSPC_Peak_19561	0	2127.589	0	0
chr1	18636931	18642087	MSPC_Peak_19560	0	2634.157	0	0
chr1	18642207	18648320	MSPC_Peak_19559	0	3260.46	0	0
chr1	18648382	18649753	MSPC_Peak_19554	69	317.757	69	68.534
chr1	18649906	18651231	MSPC_Peak_19551	143.159	690.776	143.159	142.322
chr1	18651860	18652650	MSPC_Peak_19549	122	561.831	122	121.245
chr1	18652770	18653048	MSPC_Peak_19547	73.754	349.993	73.754	73.267
chr1	18653081	18654362	MSPC_Peak_19545	87	400.65	87	86.415
chr1	18654825	18655124	MSPC_Peak_19543	43	198.022	43	42.803
chr1	18655176	18655679	MSPC_Peak_19541	103.611	488.148	103.611	102.94
chr1	18660607	18661011	MSPC_Peak_19539	38	174.996	38	37.866
chr1	18661826	18662226	MSPC_Peak_19537	32	147.365	32	31.933
chr1	18682693	18682972	MSPC_Peak_19536	23	105.919	23	22.994
chr1	18685422	18685699	MSPC_Peak_19535	27	124.34	27	26.975
chr1	18687313	18687590	MSPC_Peak_19534	38	174.996	38	37.866
chr1	18690367	18690843	MSPC_Peak_19532	76.738	363.808	76.738	76.226
chr1	18692656	18692912	MSPC_Peak_19527	55	253.284	55	54.66
chr1	18693770	18694262	MSPC_Peak_19525	61	280.915	61	60.6
chr1	18699818	18700362	MSPC_Peak_19523	43	198.022	43	42.803
chr1	18702515	18703097	MSPC_Peak_19521	38	174.996	38	37.866
chr1	18703268	18703564	MSPC_Peak_19519	23	105.919	23	22.994
chr1	18704117	18704480	MSPC_Peak_19517	61	280.915	61	60.6
chr1	18715952	18716498	MSPC_Peak_19515	111.579	524.989	111.579	110.873
chr1	18716691	18718193	MSPC_Peak_19513	112	515.779	112	111.289
chr1	18718225	18718448	MSPC_Peak_19511	34	156.576	34	33.918
chr1	18719338	18719821	MSPC_Peak_19510	32	147.365	32	31.933
chr1	18721429	18721744	MSPC_Peak_19509	38	174.996	38	37.866
chr1	18724480	18725534	MSPC_Peak_19508	137	630.908	137	136.182
chr1	18725639	18725999	MSPC_Peak_19504	74	340.783	74	73.499
chr1	18731598	18731950	MSPC_Peak_19502	27	124.34	27	26.975
chr1	18733243	18733465	MSPC_Peak_19501	39	179.602	39	38.856
chr1	18733684	18734363	MSPC_Peak_19499	49	225.653	49	48.729
chr1	18738606	18738902	MSPC_Peak_19497	37	170.391	37	36.893
chr1	18739500	18739697	MSPC_Peak_19495	46	211.838	46	45.775
chr1	18740084	18740721	MSPC_Peak_19492	104.607	492.753	104.607	103.932
chr1	18768852	18769154	MSPC_Peak_19491	38	174.996	38	37.866
chr1	18770096	18770484	MSPC_Peak_19489	49	225.653	49	48.729
chr1	18777790	18778112	MSPC_Peak_19487	36	165.786	36	35.904
chr1	18778306	18778526	MSPC_Peak_19485	36	165.786	36	35.904
chr1	18784051	18784248	MSPC_Peak_19484	32	147.365	32	31.933
chr1	18788222	18788444	MSPC_Peak_19483	33	151.971	33	32.924
chr1	18793205	18793418	MSPC_Peak_19478	28	128.945	28	27.971
chr1	18817950	18818513	MSPC_Peak_19476	38	174.996	38	37.866
chr1	18819017	18819815	MSPC_Peak_19474	84.696	400.65	84.696	84.135
chr1	18820131	18820408	MSPC_Peak_19472	32	147.365	32	31.934
chr1	18835077	18835362	MSPC_Peak_19470	34	156.576	34	33.918
chr1	19029540	19029737	MSPC_Peak_19468	36	165.786	36	35.904
chr1	19043433	19043781	MSPC_Peak_19466	45	207.233	45	44.781
chr1	19044185	19044599	MSPC_Peak_19464	43	198.022	43	42.803
chr1	19054413	19054917	MSPC_Peak_19462	101	465.122	101	100.34
chr1	19054999	19055452	MSPC_Peak_19460	32	147.365	32	31.934
chr1	19059530	19059727	MSPC_Peak_19459	34	156.576	34	33.918
chr1	19663877	19664862	MSPC_Peak_19458	0	1496.68	0	0
chr1	19665017	19666882	MSPC_Peak_19457	0	1482.865	0	0
chr1	19869735	19870185	MSPC_Peak_19452	32	147.365	32	31.934
chr1	19946377	19946588	MSPC_Peak_19450	47	216.443	47	46.766
chr1	19995140	19995549	MSPC_Peak_19448	32	147.365	32	31.934
chr1	20225916	20226193	MSPC_Peak_19446	32	147.365	32	31.934
chr1	20226477	20226754	MSPC_Peak_19444	26	119.734	26	25.987
chr1	20291988	20292317	MSPC_Peak_19442	32	147.365	32	31.934
chr1	20366099	20367151	MSPC_Peak_19440	132.506	621.698	132.506	131.706
chr1	20367424	20368062	MSPC_Peak_19438	67	308.546	67	66.546
chr1	20385564	20386280	MSPC_Peak_19436	71	326.967	71	70.524
chr1	20387337	20387735	MSPC_Peak_19434	39	179.602	39	38.856
chr1	20402334	20402842	MSPC_Peak_19433	55	253.284	55	54.661
chr1	20403851	20404405	MSPC_Peak_19432	38	174.996	38	37.866
chr1	20419037	20419441	MSPC_Peak_19431	40	184.207	40	39.848
chr1	20421132	20421368	MSPC_Peak_19426	54	248.679	54	53.687
chr1	20473439	20473736	MSPC_Peak_19424	30	138.155	30	29.962
chr1	20476000	20476424	MSPC_Peak_19422	55	253.284	55	54.661
chr1	20476497	20476872	MSPC_Peak_19420	72	331.572	72	71.519
chr1	20477054	20477671	MSPC_Peak_19418	78	359.203	78	77.478
chr1	20483608	20483986	MSPC_Peak_19416	49	225.653	49	48.729
chr1	20484630	20485238	MSPC_Peak_19414	116.561	548.015	116.561	115.828
chr1	20486178	20487178	MSPC_Peak_19413	95	437.491	95	94.371
chr1	20551853	20552190	MSPC_Peak_19411	55	253.284	55	54.661
chr1	20552528	20553340	MSPC_Peak_19409	105	483.543	105	104.323
chr1	20554269	20554572	MSPC_Peak_19408	38	174.996	38	37.866
chr1	20588703	20589766	MSPC_Peak_19407	112.575	529.595	112.575	111.862
chr1	20716344	20716816	MSPC_Peak_19401	38	174.996	38	37.866
chr1	20716876	20717703	MSPC_Peak_19399	108	497.358	108	107.307
chr1	20718065	20718416	MSPC_Peak_19397	55	253.284	55	54.661
chr1	20728736	20729023	MSPC_Peak_19395	47	216.443	47	46.766
chr1	20729167	20729668	MSPC_Peak_19393	29	133.55	29	28.967
chr1	20730719	20731956	MSPC_Peak_19391	93.654	442.096	93.654	93.038
chr1	20732232	20732668	MSPC_Peak_19389	83	382.229	83	82.443
chr1	21508760	21509119	MSPC_Peak_19387	31	142.76	31	30.956
chr1	21620056	21620333	MSPC_Peak_19386	32	147.365	32	31.934
chr1	21648323	21648608	MSPC_Peak_19385	27	124.34	27	26.975
chr1	21660658	21660976	MSPC_Peak_19384	27	124.34	27	26.975
chr1	21667159	21669504	MSPC_Peak_19382	103	474.333	103	102.331
chr1	22141967	22142598	MSPC_Peak_19380	67	308.546	67	66.547
chr1	22144871	22145148	MSPC_Peak_19374	48	221.048	48	47.756
chr1	22182857	22183421	MSPC_Peak_19372	115	529.595	115	114.274
chr1	22207458	22209595	MSPC_Peak_19370	180.04	851.956	180.04	179.077
chr1	22211073	22211298	MSPC_Peak_19368	32	147.365	32	31.934
chr1	22211902	22213531	MSPC_Peak_19366	157.155	746.038	157.155	156.267
chr1	22216008	22216215	MSPC_Peak_19364	19	87.498	19	19
chr1	22259471	22259748	MSPC_Peak_19363	43	198.022	43	42.804
chr1	22318220	22318510	MSPC_Peak_19362	43	198.022	43	42.804
chr1	22341381	22341778	MSPC_Peak_19361	37	170.391	37	36.893
chr1	22342629	22343128	MSPC_Peak_19359	55	253.284	55	54.661
chr1	22350237	22350907	MSPC_Peak_19357	150.452	704.591	150.452	149.587
chr1	22351243	22352353	MSPC_Peak_19355	185.832	888.798	185.832	184.853
chr1	22352450	22352729	MSPC_Peak_19350	40	184.207	40	39.848
chr1	22353260	22353988	MSPC_Peak_19348	61	280.915	61	60.6
chr1	22354472	22354830	MSPC_Peak_19346	43	198.022	43	42.804
chr1	22355646	22356052	MSPC_Peak_19344	43	198.022	43	42.804
chr1	22358877	22359173	MSPC_Peak_19342	42	193.417	42	41.832
chr1	22359459	22359693	MSPC_Peak_19340	31	142.76	31	30.956
chr1	22400217	22400494	MSPC_Peak_19338	43	198.022	43	42.804
chr1	22548177	22548454	MSPC_Peak_19337	23	105.919	23	22.994
chr1	22554043	22554408	MSPC_Peak_19336	43	198.022	43	42.804
chr1	22555780	22556023	MSPC_Peak_19335	38	174.996	38	37.867
chr1	22556176	22556704	MSPC_Peak_19333	32	147.365	32	31.934
chr1	22562314	22562560	MSPC_Peak_19331	44	202.627	44	43.788
chr1	22593243	22594057	MSPC_Peak_19326	150.194	713.801	150.194	149.33
chr1	22608616	22608893	MSPC_Peak_19325	27	124.34	27	26.975
chr1	22616702	22616980	MSPC_Peak_19323	38	174.996	38	37.867
chr1	22618426	22618769	MSPC_Peak_19321	82.706	391.439	82.706	82.153
chr1	22619024	22619247	MSPC_Peak_19319	32	147.365	32	31.934
chr1	22626199	22626593	MSPC_Peak_19317	35	161.181	35	34.913
chr1	22673746	22674258	MSPC_Peak_19314	46	211.838	46	45.775
chr1	22685788	22686153	MSPC_Peak_19312	27	124.34	27	26.975
chr1	22711540	22711928	MSPC_Peak_19311	38	174.996	38	37.867
chr1	22712331	22712560	MSPC_Peak_19310	28	128.945	28	27.971
chr1	22740441	22740947	MSPC_Peak_19309	51	234.864	51	50.71
chr1	22741037	22741527	MSPC_Peak_19308	43	198.022	43	42.804
chr1	22951272	22951819	MSPC_Peak_19307	80	368.414	80	79.458
chr1	22952351	22952803	MSPC_Peak_19303	43	198.022	43	42.805
chr1	22952957	22954153	MSPC_Peak_19301	144.469	676.96	144.469	143.629
chr1	22964578	22964906	MSPC_Peak_19299	57	262.495	57	56.645
chr1	22972295	22972839	MSPC_Peak_19297	57	262.495	57	56.645
chr1	23214626	23215084	MSPC_Peak_19295	55	253.284	55	54.661
chr1	23215637	23217898	MSPC_Peak_19293	262.719	1234.186	262.719	261.536
chr1	23529518	23529836	MSPC_Peak_19291	32	147.365	32	31.934
chr1	23530474	23530823	MSPC_Peak_19289	55	253.284	55	54.661
chr1	23619100	23619562	MSPC_Peak_19287	53	244.074	53	52.696
chr1	23619731	23620381	MSPC_Peak_19285	61	280.915	61	60.6
chr1	23902875	23903660	MSPC_Peak_19284	89.672	423.676	89.672	89.075
chr1	23904475	23904858	MSPC_Peak_19283	38	174.996	38	37.867
chr1	24150642	24150954	MSPC_Peak_19278	48	221.048	48	47.756
chr1	24186826	24188132	MSPC_Peak_19276	67	308.546	67	66.547
chr1	24317944	24318540	MSPC_Peak_19274	56	257.89	56	55.65
chr1	24318858	24319503	MSPC_Peak_19272	76	349.993	76	75.489
chr1	24319617	24319929	MSPC_Peak_19270	64	294.731	64	63.578
chr1	24320087	24320551	MSPC_Peak_19268	69	317.757	69	68.534
chr1	24555442	24556875	MSPC_Peak_19266	101	465.122	101	100.34
chr1	24867330	24867858	MSPC_Peak_19264	55	253.284	55	54.662
chr1	24924679	24925079	MSPC_Peak_19262	54	248.679	54	53.687
chr1	24925139	24929981	MSPC_Peak_19260	0	3909.789	0	0
chr1	24930289	24934300	MSPC_Peak_19259	0	2767.707	0	0
chr1	24934969	24935402	MSPC_Peak_19258	43	198.022	43	42.805
chr1	24969599	24970295	MSPC_Peak_19257	49	225.653	49	48.73
chr1	24973869	24974201	MSPC_Peak_19252	54	248.679	54	53.687
chr1	24990949	24991147	MSPC_Peak_19250	27	124.34	27	26.975
chr1	25006243	25006558	MSPC_Peak_19248	30	138.155	30	29.962
chr1	25057286	25057569	MSPC_Peak_19246	32	147.365	32	31.934
chr1	25057678	25057958	MSPC_Peak_19244	36	165.786	36	35.905
chr1	25139888	25140227	MSPC_Peak_19242	43	198.022	43	42.805
chr1	25140487	25140721	MSPC_Peak_19240	51	234.864	51	50.71
chr1	26046238	26046876	MSPC_Peak_19238	94	432.886	94	93.378
chr1	26333356	26333704	MSPC_Peak_19236	36	165.786	36	35.905
chr1	26334974	26335786	MSPC_Peak_19234	48	221.048	48	47.756
chr1	26335835	26336878	MSPC_Peak_19233	101	465.122	101	100.34
chr1	26359713	26361777	MSPC_Peak_19232	0	1625.625	0	0
chr1	26361910	26362187	MSPC_Peak_19228	30	138.155	30	29.963
chr1	26402059	26402281	MSPC_Peak_19226	63	290.126	63	62.584
chr1	26409429	26409929	MSPC_Peak_19224	121.543	571.041	121.543	120.794
chr1	26409961	26413833	MSPC_Peak_19222	0	2344.032	0	0
chr1	26959081	26960842	MSPC_Peak_19220	0	1469.049	0	0
chr1	26992033	26992602	MSPC_Peak_19218	42	193.417	42	41.833
chr1	26992677	26993374	MSPC_Peak_19216	105	483.543	105	104.323
chr1	26993650	26994046	MSPC_Peak_19214	87	400.65	87	86.416
chr1	27872634	27872994	MSPC_Peak_19212	59	271.705	59	58.633
chr1	28810175	28810693	MSPC_Peak_19210	36	165.786	36	35.905
chr1	28811111	28812108	MSPC_Peak_19209	159.427	746.038	159.427	158.532
chr1	28812362	28813071	MSPC_Peak_19207	133.503	626.303	133.503	132.7
chr1	28813723	28814017	MSPC_Peak_19206	45	207.233	45	44.782
chr1	28855164	28855472	MSPC_Peak_19203	55	253.284	55	54.663
chr1	28886951	28887327	MSPC_Peak_19201	50	230.259	50	49.717
chr1	29121074	29121359	MSPC_Peak_19199	24	110.524	24	23.993
chr1	29121788	29123178	MSPC_Peak_19197	135	621.698	135	134.192
chr1	29123209	29123759	MSPC_Peak_19195	105	483.543	105	104.324
chr1	29124000	29124593	MSPC_Peak_19193	87	400.65	87	86.416
chr1	29343304	29343782	MSPC_Peak_19191	38	174.996	38	37.868
chr1	29360857	29361075	MSPC_Peak_19189	70	322.362	70	69.529
chr1	29384463	29384901	MSPC_Peak_19187	31	142.76	31	30.956
chr1	29390658	29390961	MSPC_Peak_19185	38	174.996	38	37.868
chr1	29444845	29445122	MSPC_Peak_19183	26	119.734	26	25.988
chr1	29445739	29446046	MSPC_Peak_19182	32	147.365	32	31.935
chr1	29475340	29475623	MSPC_Peak_19181	32	147.365	32	31.935
chr1	29477402	29477623	MSPC_Peak_19176	48	221.048	48	47.757
chr1	29477986	29478559	MSPC_Peak_19174	87	400.65	87	86.416
chr1	29519227	29519516	MSPC_Peak_19172	32	147.365	32	31.935
chr1	29522062	29522362	MSPC_Peak_19170	32	147.365	32	31.935
chr1	29523382	29523579	MSPC_Peak_19168	29	133.55	29	28.967
chr1	29689014	29689396	MSPC_Peak_19166	67	308.546	67	66.548
chr1	29698712	29699014	MSPC_Peak_19164	32	147.365	32	31.935
chr1	29704995	29705450	MSPC_Peak_19162	38	174.996	38	37.868
chr1	29705841	29706373	MSPC_Peak_19160	80	368.414	80	79.46
chr1	29706433	29707192	MSPC_Peak_19159	94	432.886	94	93.378
chr1	29828182	29828541	MSPC_Peak_19158	27	124.34	27	26.976
chr1	29961661	29961870	MSPC_Peak_19157	34	156.576	34	33.919
chr1	30085180	30085636	MSPC_Peak_19153	49	225.653	49	48.731
chr1	30086332	30086917	MSPC_Peak_19151	115	529.595	115	114.274
chr1	30108919	30109595	MSPC_Peak_19149	74	340.783	74	73.5
chr1	30111807	30112109	MSPC_Peak_19147	32	147.365	32	31.935
chr1	30185724	30186135	MSPC_Peak_19145	27	124.34	27	26.976
chr1	30243249	30243541	MSPC_Peak_19143	49	225.653	49	48.731
chr1	30253411	30253708	MSPC_Peak_19141	27	124.34	27	26.976
chr1	30259686	30259999	MSPC_Peak_19139	32	147.365	32	31.935
chr1	30318105	30318467	MSPC_Peak_19137	55	253.284	55	54.663
chr1	30341379	30341638	MSPC_Peak_19135	26	119.734	26	25.988
chr1	30342599	30343291	MSPC_Peak_19133	253.229	1178.924	253.229	252.071
chr1	30510367	30510652	MSPC_Peak_19132	27	124.34	27	26.976
chr1	30609867	30610064	MSPC_Peak_19131	32	147.365	32	31.935
chr1	30683043	30683320	MSPC_Peak_19127	31	142.76	31	30.956
chr1	30683771	30684052	MSPC_Peak_19125	43	198.022	43	42.806
chr1	30684560	30684929	MSPC_Peak_19123	38	174.996	38	37.868
chr1	30684968	30685875	MSPC_Peak_19121	114	524.989	114	113.282
chr1	31181723	31182522	MSPC_Peak_19119	49	225.653	49	48.731
chr1	31236342	31236793	MSPC_Peak_19117	43	198.022	43	42.806
chr1	31239872	31240594	MSPC_Peak_19115	74	340.783	74	73.5
chr1	31240981	31241543	MSPC_Peak_19114	55	253.284	55	54.663
chr1	31414508	31414815	MSPC_Peak_19111	53	244.074	53	52.696
chr1	31617840	31618204	MSPC_Peak_19110	43	198.022	43	42.807
chr1	31759707	31760003	MSPC_Peak_19108	26	119.734	26	25.988
chr1	31761845	31762704	MSPC_Peak_19107	55	253.284	55	54.663
chr1	31762741	31763082	MSPC_Peak_19106	48	221.048	48	47.757
chr1	31763422	31763922	MSPC_Peak_19101	115	529.595	115	114.274
chr1	31764547	31764978	MSPC_Peak_19099	60	276.31	60	59.626
chr1	31771813	31774021	MSPC_Peak_19097	203.323	948.665	203.323	202.293
chr1	31774437	31775455	MSPC_Peak_19095	59	271.705	59	58.633
chr1	32273709	32274059	MSPC_Peak_19093	94	432.886	94	93.378
chr1	32274265	32276001	MSPC_Peak_19091	132	607.882	132	131.204
chr1	32276233	32276584	MSPC_Peak_19089	53	244.074	53	52.696
chr1	32425957	32426811	MSPC_Peak_19087	80	368.414	80	79.46
chr1	32465040	32465630	MSPC_Peak_19085	46	211.838	46	45.776
chr1	32465958	32466297	MSPC_Peak_19083	31	142.76	31	30.956
chr1	32466339	32466622	MSPC_Peak_19082	39	179.602	39	38.857
chr1	32467129	32467487	MSPC_Peak_19081	70	322.362	70	69.529
chr1	32885535	32887144	MSPC_Peak_19076	101	465.122	101	100.341
chr1	32887401	32887731	MSPC_Peak_19074	60	276.31	60	59.626
chr1	32892617	32894216	MSPC_Peak_19072	165.411	773.669	165.411	164.495
chr1	32900891	32901333	MSPC_Peak_19070	151.449	709.196	151.449	150.582
chr1	32901619	32901976	MSPC_Peak_19067	87	400.65	87	86.416
chr1	32923809	32924086	MSPC_Peak_19065	39	179.602	39	38.857
chr1	33306780	33307108	MSPC_Peak_19063	38	174.996	38	37.869
chr1	33733161	33733368	MSPC_Peak_19061	48	221.048	48	47.757
chr1	34162617	34162918	MSPC_Peak_19059	43	198.022	43	42.807
chr1	34163256	34164729	MSPC_Peak_19058	163.417	764.458	163.417	162.506
chr1	34165767	34166048	MSPC_Peak_19057	32	147.365	32	31.936
chr1	34166088	34167575	MSPC_Peak_19056	128.519	603.277	128.519	127.739
chr1	34168375	34168781	MSPC_Peak_19051	38	174.996	38	37.869
chr1	34169199	34169530	MSPC_Peak_19049	49	225.653	49	48.732
chr1	34175911	34177486	MSPC_Peak_19047	292.009	1390.761	292.009	290.752
chr1	34177745	34178110	MSPC_Peak_19045	87	400.65	87	86.416
chr1	34178396	34178618	MSPC_Peak_19044	41	188.812	41	40.841
chr1	34179480	34179737	MSPC_Peak_19042	31	142.76	31	30.957
chr1	34188458	34188759	MSPC_Peak_19040	38	174.996	38	37.869
chr1	34212221	34212591	MSPC_Peak_19038	55	253.284	55	54.664
chr1	34267195	34267493	MSPC_Peak_19036	59	271.705	59	58.634
chr1	34381707	34382062	MSPC_Peak_19034	32	147.365	32	31.936
chr1	34598782	34599325	MSPC_Peak_19032	38	174.996	38	37.869
chr1	34646559	34647033	MSPC_Peak_19031	46	211.838	46	45.776
chr1	34648269	34648637	MSPC_Peak_19030	38	174.996	38	37.869
chr1	34649643	34649931	MSPC_Peak_19024	42	193.417	42	41.833
chr1	34650531	34650728	MSPC_Peak_19022	44	202.627	44	43.789
chr1	34651684	34651973	MSPC_Peak_19020	38	174.996	38	37.869
chr1	34777136	34777464	MSPC_Peak_19018	70	322.362	70	69.529
chr1	34779503	34779810	MSPC_Peak_19016	75.743	359.203	75.743	75.234
chr1	34779911	34780250	MSPC_Peak_19014	27	124.34	27	26.977
chr1	34780320	34782532	MSPC_Peak_19013	0	1952.592	0	0
chr1	34793043	34793429	MSPC_Peak_19011	27	124.34	27	26.977
chr1	34872667	34873460	MSPC_Peak_19009	107.595	506.569	107.595	106.908
chr1	34874868	34875147	MSPC_Peak_19007	36	165.786	36	35.906
chr1	34883372	34884064	MSPC_Peak_19006	96.64	455.912	96.64	96.007
chr1	34884248	34884906	MSPC_Peak_19005	52	239.469	52	51.704
chr1	34885013	34886884	MSPC_Peak_19003	250.234	1165.108	250.234	249.085
chr1	34887145	34887434	MSPC_Peak_18998	41	188.812	41	40.841
chr1	34918907	34919250	MSPC_Peak_18996	38	174.996	38	37.869
chr1	34921389	34921683	MSPC_Peak_18994	38	174.996	38	37.869
chr1	34925566	34925896	MSPC_Peak_18992	27	124.34	27	26.977
chr1	34926298	34926880	MSPC_Peak_18990	80	368.414	80	79.46
chr1	34927344	34930780	MSPC_Peak_18988	0	2905.862	0	0
chr1	34930832	34931205	MSPC_Peak_18986	112.575	529.595	112.575	111.862
chr1	35570475	35570949	MSPC_Peak_18984	37	170.391	37	36.895
chr1	35571775	35574154	MSPC_Peak_18982	225.587	1073.005	225.587	224.499
chr1	35574251	35575119	MSPC_Peak_18981	145.466	681.565	145.466	144.618
chr1	35576196	35577814	MSPC_Peak_18980	0	1492.075	0	0
chr1	35577913	35578566	MSPC_Peak_18979	55	253.284	55	54.664
chr1	35699523	35700094	MSPC_Peak_18974	43	198.022	43	42.807
chr1	35700788	35701562	MSPC_Peak_18972	67	308.546	67	66.549
chr1	35701746	35702894	MSPC_Peak_18970	87.681	414.465	87.681	87.091
chr1	35706477	35708786	MSPC_Peak_18968	275.193	1280.237	275.193	273.979
chr1	35709242	35709534	MSPC_Peak_18966	27	124.34	27	26.977
chr1	36083714	36084473	MSPC_Peak_18964	77	354.598	77	76.486
chr1	36084898	36085254	MSPC_Peak_18962	56	257.89	56	55.651
chr1	36124602	36124961	MSPC_Peak_18959	87	400.65	87	86.417
chr1	36125343	36125783	MSPC_Peak_18958	37	170.391	37	36.895
chr1	36552754	36553078	MSPC_Peak_18957	26	119.734	26	25.988
chr1	36553134	36553947	MSPC_Peak_18956	87	400.65	87	86.417
chr1	36554159	36554495	MSPC_Peak_18954	38	174.996	38	37.87
chr1	36572301	36572683	MSPC_Peak_18952	74	340.783	74	73.501
chr1	36574939	36575236	MSPC_Peak_18948	42	193.417	42	41.833
chr1	36583353	36583887	MSPC_Peak_18946	55	253.284	55	54.664
chr1	36585033	36585404	MSPC_Peak_18944	67	308.546	67	66.55
chr1	36585990	36586495	MSPC_Peak_18942	32	147.365	32	31.936
chr1	36587760	36588293	MSPC_Peak_18940	32	147.365	32	31.936
chr1	36591986	36592341	MSPC_Peak_18938	55	253.284	55	54.664
chr1	36627016	36627446	MSPC_Peak_18936	38	174.996	38	37.87
chr1	36686624	36687253	MSPC_Peak_18934	43	198.022	43	42.808
chr1	36709572	36709838	MSPC_Peak_18932	33	151.971	33	32.924
chr1	36709922	36710406	MSPC_Peak_18931	42	193.417	42	41.833
chr1	36712722	36713106	MSPC_Peak_18930	49	225.653	49	48.733
chr1	36735324	36735626	MSPC_Peak_18929	32	147.365	32	31.937
